Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NPkVill,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
482,20,5,72.0,11846,1,1,2,0,0,2,2,0,0,9,5,2003,2004,3,1,14,14,1,2,2,5,2,4,6,1567,6,0,225,1792,1,0,1,0,1792,0,0,1792,1,0,2,0,2,1,0,6,0,1,6,2003.0,3,3,874,5,5,0,206,49,0,0,0,0,0,8,2006,-1,0,374000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483,70,7,50.0,2500,1,0,0,0,0,2,2,0,3,7,8,1915,2005,1,1,13,13,1,2,2,5,2,4,6,299,6,0,611,910,1,0,1,0,916,910,0,1826,1,0,1,1,4,1,0,7,2,1,6,1915.0,3,1,164,5,5,0,0,0,0,0,0,0,0,6,2009,-1,0,155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,20,5,70.39390756302521,7758,1,1,0,0,0,2,2,0,0,5,7,1962,2001,1,1,6,10,2,1,1,5,2,4,6,588,6,0,411,999,1,1,1,0,999,0,0,999,1,0,1,0,3,1,1,6,0,0,6,1963.0,3,1,264,5,5,0,0,132,0,0,0,0,0,3,2007,-1,0,132500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,20,5,80.0,9600,1,0,0,0,0,2,2,0,0,5,7,1950,2007,1,1,8,8,1,2,1,5,2,4,6,607,6,0,506,1113,1,1,1,0,1113,0,0,1113,0,0,1,0,3,1,1,5,0,1,6,1950.0,3,1,264,5,5,0,0,80,120,0,0,0,0,7,2009,-1,0,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,20,5,79.0,10289,1,0,0,0,0,2,2,0,0,5,7,1965,1965,3,1,8,8,2,2,1,5,2,4,6,836,6,0,237,1073,1,2,1,0,1073,0,0,1073,1,0,1,1,3,1,2,6,0,0,6,1965.0,3,2,515,5,5,0,0,0,0,0,0,0,0,6,2007,-1,0,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,190,5,60.0,10800,1,0,0,0,0,2,2,-1,1,5,4,1900,1970,1,1,15,15,2,3,1,5,3,4,6,664,6,0,290,954,1,2,0,1,1766,648,0,2414,0,0,2,0,3,2,2,10,3,1,6,1970.0,3,2,520,5,5,2,142,0,0,0,0,0,0,5,2006,8,0,160000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
490,180,7,21.0,1526,1,0,0,0,0,2,2,-1,6,4,8,1970,2002,1,1,5,-1,2,1,1,5,2,4,6,515,6,0,115,630,1,2,1,0,630,0,0,630,1,0,1,0,1,1,1,3,0,0,6,1970.0,3,1,286,5,5,0,0,0,0,0,0,0,0,5,2009,-1,0,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,160,7,70.39390756302521,2665,1,0,0,0,0,2,2,3,3,5,6,1976,1976,1,1,5,-1,2,2,2,5,2,4,6,0,6,0,264,264,1,2,1,0,616,688,0,1304,0,0,1,1,3,1,2,4,0,1,6,1976.0,3,1,336,5,5,0,141,24,0,0,0,0,0,6,2008,-1,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,50,5,79.0,9490,1,0,0,0,0,0,2,0,1,6,7,1941,1950,1,1,15,15,2,2,1,5,2,4,6,403,6,165,238,806,1,2,1,1,958,620,0,1578,1,0,1,0,3,1,3,5,0,2,6,1941.0,3,1,240,5,5,0,0,0,32,0,0,0,0,8,2006,-1,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,20,5,70.0,7931,1,0,0,0,0,2,2,0,0,5,6,1960,1960,1,1,3,15,2,2,1,5,2,4,6,374,6,532,363,1269,1,2,1,1,1269,0,0,1269,0,0,1,1,3,1,2,6,0,1,6,1964.0,3,1,308,5,5,0,0,0,0,0,0,0,0,6,2008,-1,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,30,7,50.0,5784,1,0,0,0,0,0,2,0,0,5,8,1938,1996,1,1,8,8,2,2,0,5,2,4,6,0,6,0,190,190,1,1,1,1,886,0,0,886,0,0,1,0,2,1,2,4,0,0,6,1938.0,3,1,273,5,5,0,144,20,80,0,0,0,0,12,2009,-1,0,91300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
496,30,1,60.0,7879,1,0,0,0,0,2,2,0,0,4,5,1920,1950,1,1,15,15,2,2,1,5,2,4,6,495,6,0,225,720,1,2,0,1,720,0,0,720,0,0,1,0,2,1,2,4,0,0,6,1965.0,3,0,0,5,5,2,0,523,115,0,0,0,0,11,2009,-1,1,34900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,20,5,70.39390756302521,12692,1,1,0,0,0,2,2,0,0,8,5,1992,1993,3,1,3,3,1,2,2,5,2,4,6,1231,6,0,1969,3200,1,0,1,0,3228,0,0,3228,1,0,3,0,4,1,1,10,0,1,6,1992.0,3,2,546,5,5,0,264,75,291,0,0,0,0,5,2007,-1,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,20,5,65.0,7800,1,0,0,0,0,2,2,0,0,5,7,1967,2004,3,1,6,6,2,2,2,5,2,4,6,450,6,0,414,864,1,0,1,0,899,0,0,899,0,0,1,0,3,1,1,5,0,0,6,1967.0,3,1,288,5,5,0,64,0,0,0,0,0,0,6,2009,-1,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,20,5,70.0,7535,1,1,0,0,0,2,2,0,0,5,7,1958,1985,1,1,8,8,2,2,1,5,2,4,6,111,6,279,522,912,1,3,1,0,912,0,0,912,0,1,1,0,2,1,2,5,0,0,6,1958.0,3,1,297,5,5,0,12,285,0,0,0,0,480,6,2007,-1,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,160,7,21.0,1890,1,0,0,0,0,2,2,-1,3,6,5,1973,1973,1,1,6,6,2,2,1,5,2,4,6,356,6,0,316,672,1,2,1,0,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,6,1973.0,3,1,264,5,5,0,144,28,0,0,0,0,0,5,2007,-1,0,113000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,60,2,75.0,9803,1,0,0,0,0,2,2,0,3,7,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,400,6,0,466,866,1,1,1,0,866,902,0,1768,0,0,2,1,3,1,1,7,0,0,6,2005.0,3,2,603,5,5,0,0,108,0,0,0,0,0,2,2008,-1,0,226700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
504,20,5,100.0,15602,1,1,0,0,0,2,2,0,0,7,8,1959,1997,1,1,3,15,2,2,1,5,2,4,6,1247,6,0,254,1501,1,2,1,0,1801,0,0,1801,1,0,2,0,1,1,2,6,0,2,6,1959.0,3,2,484,5,5,0,0,54,0,0,161,0,0,3,2010,-1,0,289000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,160,5,24.0,2308,1,0,0,0,0,2,2,3,3,6,5,1974,1974,1,1,10,-1,2,2,1,5,2,4,6,257,6,495,103,855,1,2,1,0,855,467,0,1322,0,1,2,1,3,1,2,6,0,1,6,1974.0,3,2,440,5,5,0,260,0,0,0,0,0,0,6,2009,-1,0,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,90,7,60.0,7596,1,0,0,0,0,0,2,-1,3,5,5,1952,1952,3,1,15,15,2,2,1,5,2,4,6,0,6,0,960,960,1,1,1,0,960,1000,0,1960,0,0,2,0,4,2,2,10,0,0,6,1952.0,3,2,400,5,5,2,0,0,0,0,0,0,0,7,2009,4,0,124500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
507,60,5,80.0,9554,1,1,0,0,0,2,2,0,3,8,5,1993,1994,1,1,14,14,1,2,2,5,2,4,6,380,6,0,397,777,1,0,1,0,1065,846,0,1911,0,0,2,1,3,1,1,8,0,1,6,1993.0,3,2,471,5,5,0,182,81,0,0,0,0,0,9,2006,-1,0,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
509,70,7,60.0,9600,1,0,0,0,0,2,2,0,3,7,9,1928,2005,2,1,8,8,2,0,0,5,2,4,6,141,6,0,548,689,1,0,1,0,689,689,0,1378,0,0,2,0,3,1,1,7,0,1,6,1928.0,3,2,360,5,5,2,0,0,116,0,0,0,0,10,2008,-1,0,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
510,20,5,80.0,9600,1,0,0,0,0,2,2,0,0,5,6,1959,1959,1,1,8,8,2,2,1,5,2,4,6,991,6,0,50,1041,1,0,1,0,1041,0,0,1041,1,0,1,0,3,1,2,6,0,0,6,1959.0,3,1,270,5,5,0,224,88,0,0,0,0,0,7,2009,-1,0,124500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,20,5,75.0,14559,1,0,0,0,0,2,2,0,0,5,7,1951,2000,3,1,15,15,1,2,1,5,2,4,6,650,6,180,178,1008,1,0,1,0,1363,0,0,1363,1,0,1,0,2,1,2,6,1,2,6,1951.0,3,1,288,5,5,0,324,42,0,0,168,0,2000,6,2009,-1,0,164900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,120,5,40.0,6792,1,1,0,0,0,2,2,3,0,7,5,2005,2006,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1368,1368,1,0,1,0,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,6,2005.0,3,2,474,5,5,0,132,35,0,0,0,0,0,3,2006,3,5,202665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
514,20,5,71.0,9187,1,0,1,0,0,2,2,0,0,6,5,1983,1983,1,1,14,14,2,1,2,5,2,4,6,336,6,0,748,1084,1,2,1,0,1080,0,0,1080,0,0,1,1,3,1,2,5,0,0,6,1983.0,3,2,484,5,5,0,120,0,158,0,0,0,0,6,2007,-1,0,134000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,45,5,55.0,10594,1,0,0,0,0,2,2,0,2,5,5,1926,1950,1,1,15,15,2,2,0,5,2,4,6,0,6,0,768,768,3,3,0,0,789,0,0,789,0,0,1,0,2,1,2,5,0,0,6,1926.0,3,1,200,5,5,0,0,0,112,0,0,0,0,6,2007,-1,0,96500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,20,5,94.0,12220,1,0,0,0,0,2,2,0,0,10,5,2009,2009,3,1,5,-1,0,2,1,5,2,4,6,1436,6,0,570,2006,1,0,1,0,2020,0,0,2020,1,0,2,1,3,1,0,9,0,1,6,2009.0,3,3,900,5,5,0,156,54,0,0,0,0,0,9,2009,3,5,402861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
517,80,5,70.39390756302521,10448,1,1,0,0,0,2,2,0,7,6,6,1972,1972,1,1,6,6,2,2,1,5,2,4,6,0,6,0,689,689,1,2,1,0,1378,741,0,2119,0,0,2,1,3,1,2,7,0,1,6,1972.0,3,2,583,5,5,0,0,104,0,0,0,0,0,8,2009,4,1,158000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
519,60,5,70.39390756302521,9531,1,1,0,0,0,2,2,0,3,6,5,1998,1998,1,1,14,14,2,2,2,5,2,4,6,706,6,0,88,794,1,0,1,0,882,914,0,1796,1,0,2,1,3,1,2,7,0,0,6,1998.0,3,2,546,5,5,0,0,36,0,0,0,0,0,5,2007,-1,0,211000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,70,5,53.0,10918,1,0,0,0,0,2,2,0,3,7,9,1926,2004,2,1,8,8,1,2,0,5,2,4,6,0,6,0,1276,1276,1,0,1,0,1276,804,0,2080,0,0,1,1,3,1,1,9,0,2,6,1926.0,3,1,282,5,5,0,0,0,0,0,145,0,0,6,2009,-1,0,234000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,190,5,60.0,10800,1,0,0,0,0,2,2,-1,3,4,7,1900,2000,1,1,8,8,2,2,0,5,2,4,6,0,6,0,0,0,1,2,0,1,694,600,0,1294,0,0,2,0,3,2,2,7,0,0,6,1941.5,3,0,0,5,5,2,220,114,210,0,0,0,0,8,2008,-1,0,106250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
522,20,5,90.0,11988,1,1,0,0,0,1,2,0,0,6,6,1957,1957,1,1,14,14,2,2,1,5,2,4,6,777,6,0,467,1244,1,0,1,1,1244,0,0,1244,0,0,1,1,3,1,2,6,0,2,6,1957.0,3,1,336,5,5,0,0,40,0,0,0,0,0,5,2007,-1,0,150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,60,5,130.0,40094,1,1,1,0,0,5,5,0,3,10,5,2007,2008,3,1,5,-1,0,2,2,5,2,4,6,2260,6,0,878,3138,1,0,1,0,3138,1538,0,4676,1,0,3,1,3,1,0,11,0,1,6,2007.0,3,3,884,5,5,0,208,406,0,0,0,0,0,10,2007,3,5,184750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,60,5,95.0,11787,1,1,0,0,0,2,2,0,3,7,5,1996,1997,1,1,14,14,1,2,2,5,2,4,6,719,6,0,660,1379,1,0,1,0,1383,1015,0,2398,1,0,2,1,3,1,1,8,0,1,6,1996.0,3,3,834,5,5,0,239,60,0,0,0,0,0,8,2007,-1,0,315750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,20,2,62.0,7500,1,0,0,0,0,2,2,0,0,7,5,2005,2005,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1257,1257,1,0,1,0,1266,0,0,1266,0,0,2,0,3,1,1,6,0,1,6,2005.0,3,2,453,5,5,0,38,144,0,0,0,0,0,4,2006,-1,0,176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
527,20,5,70.0,13300,1,0,0,0,0,2,2,0,0,5,7,1956,2000,3,1,15,15,2,2,1,5,2,4,6,377,6,0,551,928,1,2,1,0,928,0,0,928,0,0,1,0,2,1,2,4,0,0,6,1956.0,3,1,252,5,5,0,261,0,156,0,0,0,0,6,2007,-1,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,30,5,58.0,9098,1,1,0,0,0,2,2,0,0,4,7,1920,2002,1,1,15,15,2,2,0,5,2,4,6,348,6,0,180,528,1,0,1,0,605,0,0,605,1,0,1,0,2,1,2,5,0,0,6,1965.5,3,0,0,5,5,2,0,0,144,0,0,0,0,7,2007,-1,0,86000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,20,5,70.39390756302521,32668,1,1,0,0,0,2,2,0,0,6,3,1957,1975,3,1,15,12,1,2,2,5,2,4,6,1219,6,0,816,2035,1,2,1,0,2515,0,0,2515,1,0,3,0,4,2,2,9,4,2,6,1975.0,3,2,484,5,5,0,0,0,200,0,0,0,0,3,2007,-1,3,200624,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,80,5,85.0,10200,1,0,0,0,0,2,2,0,7,6,5,1988,1989,1,1,6,6,1,2,1,5,2,4,6,783,6,0,678,1461,1,0,1,0,1509,0,0,1509,1,0,2,0,3,1,1,5,0,1,6,1988.0,3,2,600,5,5,0,224,0,0,0,0,0,0,8,2008,-1,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
532,70,7,60.0,6155,1,1,0,0,0,3,1,0,3,6,8,1920,1999,1,1,15,15,2,2,0,5,3,4,6,0,6,0,611,611,1,0,1,0,751,611,0,1362,0,0,2,0,3,1,2,6,0,0,6,1920.0,3,2,502,5,5,0,0,0,84,0,0,0,0,6,2008,-1,0,128000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,20,5,50.0,5000,1,0,3,0,1,2,2,0,0,1,3,1946,1950,1,1,14,14,3,3,3,5,2,4,6,0,6,0,0,0,1,3,0,2,334,0,0,334,0,0,1,0,1,1,3,2,0,0,6,1962.0,3,0,0,5,5,2,0,0,0,0,0,0,0,1,2007,-1,0,39300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,60,5,74.0,9056,1,1,0,0,0,2,2,0,3,8,5,2004,2004,1,1,14,14,1,2,2,5,1,4,6,0,6,0,707,707,1,0,1,0,707,707,0,1414,0,0,2,1,3,1,1,6,0,1,6,2004.0,3,2,403,5,5,0,100,35,0,0,0,0,0,10,2006,-1,0,178000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,190,5,70.0,7000,1,0,0,0,0,2,2,-1,3,5,7,1910,1991,1,1,8,8,2,2,1,5,2,4,6,969,6,0,148,1117,1,2,1,0,820,527,0,1347,1,0,1,0,3,1,2,5,0,0,6,2001.0,3,0,0,5,5,2,85,0,148,0,0,0,0,1,2008,-1,0,107500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,60,5,57.0,8924,1,1,0,0,0,2,2,0,3,7,5,1998,1999,1,1,14,14,2,2,2,5,2,4,6,0,6,0,880,880,1,0,1,0,880,844,0,1724,0,0,2,1,3,1,1,8,0,0,6,1998.0,3,2,527,5,5,0,120,155,0,0,0,0,0,7,2008,-1,0,188000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,20,5,70.39390756302521,11553,1,1,0,0,0,2,2,0,0,5,5,1968,1968,3,1,10,10,2,2,1,5,2,4,6,673,6,0,378,1051,1,2,1,0,1159,0,0,1159,0,0,1,1,3,1,2,7,0,1,6,1968.0,3,1,336,5,5,0,466,0,0,0,0,0,0,7,2006,-1,0,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
540,20,5,70.39390756302521,11423,1,0,0,0,0,2,2,0,0,8,5,2001,2002,1,1,14,14,1,2,2,5,2,4,6,1358,6,0,223,1581,1,0,1,0,1601,0,0,1601,1,0,2,0,3,1,1,6,0,1,6,2001.0,3,2,670,5,5,0,180,0,0,0,0,0,2000,5,2010,-1,0,272000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,20,5,85.0,14601,1,0,0,0,0,2,2,0,0,9,5,2006,2006,3,1,14,14,0,2,2,5,2,4,6,1260,6,0,578,1838,1,0,1,0,1838,0,0,1838,1,0,2,0,2,1,0,8,0,1,6,2006.0,3,3,765,5,5,0,270,68,0,0,0,0,0,3,2009,-1,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542,60,5,70.39390756302521,11000,1,0,0,0,0,2,2,0,3,8,5,2000,2000,1,1,14,14,1,2,2,5,2,4,6,0,6,0,969,969,1,0,1,0,997,1288,0,2285,0,0,2,1,4,1,1,8,0,1,6,2000.0,3,3,648,5,5,0,0,56,0,0,0,0,0,6,2007,-1,0,248000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
544,120,4,34.0,4058,1,0,0,0,0,2,2,3,6,7,5,1998,1998,1,1,8,8,2,2,2,5,2,4,6,584,6,139,0,723,1,0,1,0,767,0,0,767,1,0,1,0,1,1,2,4,0,0,6,1998.0,3,1,367,5,5,0,120,40,0,0,0,0,0,6,2007,-1,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,60,5,58.0,17104,1,1,0,0,0,2,2,0,3,7,5,2006,2006,1,1,14,14,1,2,2,5,1,4,6,554,6,0,100,654,1,0,1,0,664,832,0,1496,1,0,2,1,3,1,1,7,0,1,6,2006.0,3,2,426,5,5,0,100,24,0,0,0,0,0,9,2006,3,5,179665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,50,5,70.39390756302521,13837,1,1,0,0,0,2,2,0,1,7,5,1988,1988,1,1,6,6,1,1,2,5,1,4,6,1002,6,202,0,1204,1,1,1,0,1377,806,0,2183,0,0,2,1,4,1,1,9,0,0,6,1988.0,3,3,786,5,5,0,0,0,0,0,0,0,0,2,2006,-1,0,229000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
547,50,5,70.0,8737,1,1,1,0,0,2,2,0,1,6,7,1923,1950,1,1,3,15,2,2,0,5,2,4,6,300,6,0,765,1065,1,0,1,1,915,720,0,1635,0,0,1,1,3,1,2,6,0,1,6,1950.0,3,2,440,5,5,0,0,38,0,144,0,0,0,5,2007,-1,0,210000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,20,7,49.0,8235,1,1,2,0,0,1,3,0,0,5,7,1955,1995,1,1,8,8,2,1,1,5,2,4,6,180,6,645,0,825,1,2,1,0,825,0,0,825,1,0,1,0,2,1,2,4,0,0,6,1963.0,3,2,720,5,5,0,140,50,0,0,0,0,0,6,2008,-1,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,60,2,75.0,9375,1,0,0,0,0,2,2,0,3,7,5,2003,2004,1,1,14,14,1,2,2,5,2,4,6,0,6,0,912,912,1,0,1,0,912,1182,0,2094,0,0,2,1,4,1,1,8,0,1,6,2003.0,3,2,615,5,5,0,182,182,0,0,0,0,0,11,2009,-1,0,263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
551,120,5,53.0,4043,1,0,0,0,0,2,2,3,0,6,6,1977,1977,1,1,10,10,2,2,1,5,2,4,6,559,6,0,510,1069,1,2,1,0,1069,0,0,1069,0,0,2,0,2,1,2,4,0,0,6,1977.0,3,2,440,5,5,0,0,55,0,0,200,0,0,10,2008,4,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,20,7,50.0,6000,1,0,0,0,0,2,2,0,0,5,6,1957,1957,3,1,3,3,2,2,1,5,2,4,6,308,6,0,620,928,1,1,1,1,928,0,0,928,0,0,1,0,3,1,2,5,0,0,6,1957.0,3,1,288,5,5,0,0,0,0,0,0,0,0,6,2008,-1,0,112500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
554,20,5,67.0,8777,1,0,0,0,0,1,2,0,0,4,5,1949,2003,1,1,14,14,2,2,1,5,2,4,6,0,6,0,0,0,1,0,1,0,1126,0,0,1126,0,0,2,0,2,1,1,5,0,0,6,2002.0,3,2,520,5,5,2,0,96,0,0,0,0,0,5,2009,-1,0,108000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,60,5,85.0,10625,1,0,0,0,0,2,2,0,3,7,5,2003,2004,1,1,14,14,1,2,2,5,2,4,6,866,6,0,132,998,1,0,1,0,1006,1040,0,2046,1,0,2,1,3,1,1,8,0,1,6,2003.0,3,3,871,5,5,0,320,62,0,0,0,0,0,8,2008,-1,0,284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
556,45,7,58.0,6380,1,0,0,0,0,2,2,0,2,5,6,1922,1950,1,1,8,8,2,2,0,5,3,4,6,0,6,0,993,993,1,2,1,1,1048,0,0,1048,0,0,1,0,2,1,2,5,0,1,6,1922.0,3,1,280,5,5,0,0,0,116,0,0,0,0,8,2006,-1,0,113000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,20,5,69.0,14850,1,1,0,0,0,2,2,0,0,5,5,1957,1957,1,1,15,15,2,2,1,5,2,4,6,895,6,0,197,1092,1,2,1,1,1092,0,0,1092,1,0,1,0,2,1,2,6,0,1,6,1957.0,3,1,299,5,5,0,268,0,0,0,122,0,0,5,2006,-1,0,141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
